,1000,2000,5000,10000
1,0.08643603324890137,0.16520023345947266,0.678102970123291,1.715951681137085
2,0.10100388526916504,0.25200343132019043,1.0209734439849854,2.978161334991455
3,0.17099499702453613,0.253248929977417,0.9406752586364746,2.6830952167510986
4,0.09698939323425293,0.356003999710083,0.7838954925537109,1.7552545070648193
5,0.08199572563171387,0.3621349334716797,0.9167532920837402,1.8629426956176758
