,1000,2000,5000,10000
1,0.09375977516174316,0.2038731575012207,0.6171784400939941,1.0468740463256836
2,0.15623974800109863,0.1665489673614502,0.656233549118042,1.6118972301483154
3,0.06252121925354004,0.23439860343933105,0.7155947685241699,1.3692922592163086
4,0.0781242847442627,0.21238374710083008,0.5771594047546387,1.7634294033050537
5,0.16314935684204102,0.12498593330383301,0.7249948978424072,1.282921552658081
